id;age;job;marital;education;default;housing;loan;contact;month;day_of_week;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
4880;32;blue-collar;married;basic.4y;0;1;1;cellular;may;wed;1;999;0;0nexistent;-1.8;92.893;-46.2;1.334;5099.1;0
4881;40;services;married;high.school;NA;1;0;cellular;apr;mon;1;999;0;0nexistent;-1.8;93.075;-47.1;1.405;5099.1;0
4882;32;admin.;married;university.degree;0;1;0;cellular;may;thu;3;999;1;failure;-1.8;92.893;-46.2;1.327;5099.1;0
4883;32;admin.;married;university.degree;0;1;0;cellular;0v;tue;1;999;0;0nexistent;-0.1;93.2;-42;4.153;5195.8;0
4884;32;technician;married;professional.course;0;1;0;telephone;jun;mon;2;999;0;0nexistent;1.4;94.465;-41.8;4.96;5228.1;0
4885;48;admin.;married;university.degree;NA;1;1;cellular;aug;wed;1;999;0;0nexistent;1.4;93.444;-36.1;4.965;5228.1;0
4888;52;housemaid;married;basic.4y;NA;0;0;cellular;aug;mon;2;999;0;0nexistent;1.4;93.444;-36.1;4.963;5228.1;0
4890;54;technician;married;professional.course;NA;0;1;cellular;aug;mon;3;999;0;0nexistent;1.4;93.444;-36.1;4.97;5228.1;0
4891;60;blue-collar;married;NA;0;0;0;cellular;aug;mon;3;999;0;0nexistent;1.4;93.444;-36.1;4.965;5228.1;0
4892;32;blue-collar;NA;basic.9y;0;1;0;cellular;jun;mon;1;999;0;0nexistent;-2.9;92.963;-40.8;1.266;5076.2;1
4893;52;housemaid;divorced;basic.9y;NA;0;0;cellular;jul;mon;2;999;0;0nexistent;1.4;93.918;-42.7;4.96;5228.1;0
4894;49;services;single;basic.4y;NA;0;0;telephone;may;mon;1;999;0;0nexistent;1.1;93.994;-36.4;4.858;5191;0
4895;31;housemaid;married;basic.4y;NA;0;0;telephone;may;thu;2;999;0;0nexistent;1.1;93.994;-36.4;4.86;5191;0
4896;48;services;single;high.school;NA;1;1;telephone;may;fri;2;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
4898;30;services;single;high.school;NA;1;0;telephone;apr;fri;1;999;0;0nexistent;-1.8;93.075;-47.1;1.405;5099.1;0
4899;55;blue-collar;divorced;basic.4y;NA;0;0;telephone;jun;thu;1;999;0;0nexistent;1.4;94.465;-41.8;4.958;5228.1;0
4900;56;retired;married;basic.4y;NA;1;0;cellular;aug;wed;1;999;0;0nexistent;1.4;93.444;-36.1;4.967;5228.1;0
4902;33;services;married;high.school;NA;1;0;telephone;may;thu;3;999;0;0nexistent;1.1;93.994;-36.4;4.86;5191;0
4904;27;admin.;single;university.degree;0;0;0;telephone;oct;tue;1;999;0;0nexistent;-0.1;93.798;-40.4;4.86;5195.8;1
4906;51;entrepreneur;married;illiterate;0;0;0;cellular;apr;thu;2;999;0;0nexistent;-1.8;93.075;-47.1;1.41;5099.1;0
4907;35;services;married;high.school;NA;1;0;telephone;may;tue;8;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
4909;35;unemployed;married;basic.4y;0;1;0;cellular;0v;mon;1;999;0;0nexistent;-0.1;93.2;-42;4.191;5195.8;0
4911;30;self-employed;single;university.degree;0;1;1;cellular;jun;tue;4;999;0;0nexistent;-2.9;92.963;-40.8;1.286;5076.2;0
4912;38;technician;married;professional.course;0;0;0;cellular;aug;fri;1;999;0;0nexistent;1.4;93.444;-36.1;4.966;5228.1;0
4913;44;blue-collar;married;basic.4y;0;1;0;telephone;may;fri;2;999;0;0nexistent;1.1;93.994;-36.4;4.864;5191;0
4914;33;admin.;married;university.degree;0;1;0;telephone;jun;wed;10;999;0;0nexistent;1.4;94.465;-41.8;4.959;5228.1;0
4915;29;admin.;single;high.school;0;1;0;cellular;aug;thu;3;999;0;0nexistent;1.4;93.444;-36.1;4.963;5228.1;1
4919;35;services;married;basic.9y;0;1;1;cellular;jul;wed;6;999;0;0nexistent;1.4;93.918;-42.7;4.963;5228.1;0
4920;49;admin.;divorced;university.degree;0;0;0;telephone;may;fri;1;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
4921;59;retired;divorced;university.degree;NA;NA;NA;cellular;jul;wed;1;999;0;0nexistent;1.4;93.918;-42.7;4.962;5228.1;0
4922;30;technician;single;professional.course;0;0;0;telephone;aug;mon;1;999;0;0nexistent;-1.7;94.027;-38.3;0.904;4991.6;0
4923;33;services;married;basic.9y;0;NA;NA;cellular;may;mon;3;999;0;0nexistent;-1.8;92.893;-46.2;1.299;5099.1;0
4924;55;admin.;married;high.school;0;1;0;cellular;jul;mon;3;999;0;0nexistent;1.4;93.918;-42.7;4.962;5228.1;0
4925;32;admin.;married;university.degree;0;1;0;cellular;aug;wed;1;999;0;0nexistent;1.4;93.444;-36.1;4.965;5228.1;1
4926;33;blue-collar;single;basic.9y;0;0;1;telephone;may;wed;5;999;0;0nexistent;-1.8;92.893;-46.2;1.281;5099.1;0
4927;37;blue-collar;married;professional.course;0;1;0;telephone;may;thu;3;999;0;0nexistent;1.1;93.994;-36.4;4.855;5191;0
4928;42;admin.;single;university.degree;0;0;0;telephone;apr;fri;4;999;0;0nexistent;-1.8;93.075;-47.1;1.405;5099.1;0
4929;53;services;married;high.school;NA;1;0;telephone;may;mon;1;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
4930;31;admin.;single;basic.9y;0;1;0;cellular;jul;mon;2;999;0;0nexistent;1.4;93.918;-42.7;4.962;5228.1;0
4931;31;blue-collar;single;basic.4y;NA;1;0;cellular;may;fri;1;999;0;0nexistent;-1.8;92.893;-46.2;1.25;5099.1;0
4932;32;blue-collar;married;basic.9y;0;1;1;cellular;may;wed;4;999;0;0nexistent;-1.8;92.893;-46.2;1.281;5099.1;0
4933;88;retired;divorced;basic.4y;0;1;0;cellular;mar;wed;1;999;0;0nexistent;-1.8;92.843;-50;1.663;5099.1;1
4934;48;services;married;high.school;0;1;0;cellular;0v;tue;1;999;0;0nexistent;-0.1;93.2;-42;4.153;5195.8;0
4935;40;management;divorced;university.degree;0;0;0;cellular;may;fri;2;999;0;0nexistent;-1.8;92.893;-46.2;1.25;5099.1;0
4937;35;technician;single;university.degree;0;1;0;cellular;jul;fri;10;999;0;0nexistent;1.4;93.918;-42.7;4.957;5228.1;0
4939;48;blue-collar;married;professional.course;0;0;0;telephone;may;fri;2;999;0;0nexistent;1.1;93.994;-36.4;4.859;5191;0
4940;53;admin.;divorced;university.degree;0;1;1;cellular;sep;fri;2;999;1;failure;-3.4;92.379;-29.8;0.741;5017.5;0
4942;46;blue-collar;single;basic.4y;NA;0;0;cellular;0v;wed;1;999;1;failure;-0.1;93.2;-42;4.12;5195.8;0
4943;34;technician;single;university.degree;0;1;0;telephone;may;wed;3;999;0;0nexistent;-1.8;92.893;-46.2;1.334;5099.1;0
4946;30;admin.;single;professional.course;0;1;1;cellular;may;thu;1;999;1;failure;-1.8;92.893;-46.2;1.327;5099.1;0
4947;30;technician;married;high.school;0;0;0;cellular;jul;fri;26;999;0;0nexistent;1.4;93.918;-42.7;4.962;5228.1;0
4948;31;admin.;single;university.degree;0;1;0;cellular;may;fri;3;999;1;failure;-1.8;92.893;-46.2;1.25;5099.1;0
4949;50;housemaid;single;NA;0;0;0;telephone;jun;mon;4;999;0;0nexistent;1.4;94.465;-41.8;4.96;5228.1;1
4950;42;admin.;married;university.degree;0;1;0;cellular;aug;thu;1;999;0;0nexistent;1.4;93.444;-36.1;4.963;5228.1;0
4951;31;admin.;single;university.degree;0;1;0;telephone;jun;wed;2;999;0;0nexistent;1.4;94.465;-41.8;4.864;5228.1;0
4952;31;NA;single;high.school;0;0;0;cellular;may;mon;5;6;2;success;-1.8;93.876;-40;0.701;5008.7;0
4953;48;blue-collar;married;basic.9y;0;0;0;cellular;aug;wed;1;16;3;failure;-1.7;94.027;-38.3;0.9;4991.6;1
4955;56;management;married;university.degree;0;0;0;telephone;jun;thu;5;999;0;0nexistent;1.4;94.465;-41.8;4.958;5228.1;0
4957;51;entrepreneur;divorced;university.degree;0;NA;NA;cellular;jul;mon;14;999;0;0nexistent;1.4;93.918;-42.7;4.962;5228.1;0
4958;51;technician;divorced;high.school;0;1;0;cellular;0v;mon;1;999;0;0nexistent;-0.1;93.2;-42;4.191;5195.8;0
4960;34;blue-collar;married;basic.6y;0;0;1;telephone;may;wed;1;999;1;failure;-1.8;92.893;-46.2;1.281;5099.1;0
4964;34;technician;married;professional.course;0;1;1;cellular;sep;wed;3;999;0;0nexistent;-3.4;92.379;-29.8;0.813;5017.5;1
4965;54;admin.;divorced;university.degree;0;0;0;cellular;aug;mon;2;999;0;0nexistent;1.4;93.444;-36.1;4.963;5228.1;0
4966;32;admin.;married;university.degree;0;1;0;cellular;jul;thu;17;999;0;0nexistent;1.4;93.918;-42.7;4.958;5228.1;0
4967;43;admin.;married;high.school;NA;1;0;cellular;jun;mon;1;999;0;0nexistent;-2.9;92.963;-40.8;1.266;5076.2;0
4968;37;admin.;single;high.school;0;1;0;telephone;jul;tue;4;999;0;0nexistent;1.4;93.918;-42.7;4.961;5228.1;0
4969;25;admin.;single;high.school;0;0;0;telephone;jun;mon;1;999;0;0nexistent;1.4;94.465;-41.8;4.865;5228.1;0
4973;39;blue-collar;married;basic.4y;0;0;1;telephone;may;fri;1;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
4974;46;admin.;divorced;professional.course;0;1;0;cellular;jul;mon;2;999;0;0nexistent;1.4;93.918;-42.7;4.962;5228.1;0
4975;40;services;single;high.school;NA;0;0;telephone;may;wed;7;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
4976;44;unemployed;divorced;high.school;NA;1;0;telephone;may;wed;2;999;0;0nexistent;1.1;93.994;-36.4;4.858;5191;0
4978;30;services;married;high.school;NA;0;0;telephone;jun;fri;1;999;0;0nexistent;1.4;94.465;-41.8;4.967;5228.1;0
4979;32;admin.;single;university.degree;0;0;0;cellular;aug;tue;3;999;0;0nexistent;1.4;93.444;-36.1;4.963;5228.1;0
4981;37;admin.;married;high.school;0;0;0;telephone;may;mon;1;999;0;0nexistent;-1.8;92.893;-46.2;1.299;5099.1;0
4984;52;entrepreneur;divorced;basic.4y;0;0;0;telephone;jun;tue;4;999;0;0nexistent;1.4;94.465;-41.8;4.961;5228.1;0
4985;46;services;married;high.school;0;0;1;cellular;jul;mon;1;999;0;0nexistent;1.4;93.918;-42.7;4.96;5228.1;0
4986;20;student;single;basic.4y;0;1;0;cellular;apr;thu;1;999;0;0nexistent;-1.8;93.075;-47.1;1.365;5099.1;0
4988;34;blue-collar;married;basic.4y;0;1;1;cellular;may;wed;4;999;0;0nexistent;-1.8;92.893;-46.2;1.334;5099.1;0
4989;41;management;married;university.degree;0;0;1;telephone;may;fri;4;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
4990;64;retired;married;basic.4y;0;1;0;cellular;apr;wed;1;999;2;failure;-1.8;93.075;-47.1;1.405;5099.1;1
4991;52;self-employed;divorced;university.degree;0;1;0;telephone;may;fri;3;999;0;0nexistent;-1.8;92.893;-46.2;1.25;5099.1;0
4993;30;admin.;married;university.degree;0;1;1;cellular;aug;thu;1;999;0;0nexistent;1.4;93.444;-36.1;4.964;5228.1;0
4994;47;services;married;NA;NA;0;0;telephone;jun;mon;2;999;0;0nexistent;1.4;94.465;-41.8;4.96;5228.1;0
4996;41;management;married;basic.6y;0;0;0;telephone;may;mon;1;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
4997;29;admin.;single;university.degree;0;1;0;cellular;oct;mon;2;999;0;0nexistent;-3.4;92.431;-26.9;0.731;5017.5;0
5001;55;services;married;basic.4y;0;1;0;cellular;aug;wed;2;999;0;0nexistent;1.4;93.444;-36.1;4.964;5228.1;0
5002;36;blue-collar;married;basic.6y;0;0;0;cellular;may;thu;2;999;1;failure;-1.8;92.893;-46.2;1.327;5099.1;0
5003;24;admin.;single;high.school;0;1;0;cellular;oct;fri;2;999;1;failure;-1.1;94.601;-49.5;0.972;4963.6;0
5004;55;blue-collar;married;basic.9y;NA;1;0;telephone;may;mon;2;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
5006;40;blue-collar;married;basic.6y;0;1;1;cellular;may;thu;1;999;0;0nexistent;-1.8;92.893;-46.2;1.266;5099.1;0
5008;37;blue-collar;married;high.school;0;1;1;telephone;may;tue;7;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
5011;28;self-employed;single;university.degree;0;0;0;telephone;may;wed;5;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
5012;46;unemployed;married;high.school;NA;1;0;cellular;0v;tue;2;999;0;0nexistent;-0.1;93.2;-42;4.153;5195.8;0
5013;27;admin.;single;basic.6y;0;1;0;telephone;may;fri;4;999;0;0nexistent;-1.8;92.893;-46.2;1.25;5099.1;0
5016;39;blue-collar;married;basic.9y;0;1;0;cellular;jul;fri;3;999;0;0nexistent;1.4;93.918;-42.7;4.957;5228.1;1
5017;50;admin.;divorced;basic.9y;0;1;1;cellular;apr;mon;2;999;0;0nexistent;-1.8;93.075;-47.1;1.405;5099.1;0
5018;32;admin.;single;NA;0;1;0;cellular;may;fri;2;999;1;failure;-1.8;92.893;-46.2;1.25;5099.1;0
5019;29;admin.;single;basic.9y;0;1;0;cellular;may;mon;4;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;0
5020;55;technician;married;basic.6y;0;1;0;telephone;may;tue;2;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
5021;59;retired;married;NA;0;1;0;telephone;may;thu;2;999;0;0nexistent;1.1;93.994;-36.4;4.855;5191;0
5022;39;blue-collar;divorced;basic.9y;NA;0;0;cellular;may;wed;1;999;0;0nexistent;-1.8;92.893;-46.2;1.334;5099.1;0
5023;35;admin.;single;university.degree;0;0;0;telephone;may;mon;13;999;0;0nexistent;1.1;93.994;-36.4;4.858;5191;0
5024;35;technician;married;professional.course;0;0;0;telephone;may;thu;3;999;0;0nexistent;1.1;93.994;-36.4;4.86;5191;0
5025;50;blue-collar;married;basic.4y;NA;1;0;telephone;jul;tue;8;999;0;0nexistent;1.4;93.918;-42.7;4.961;5228.1;0
5027;26;blue-collar;single;basic.9y;0;1;0;telephone;may;fri;1;999;0;0nexistent;1.1;93.994;-36.4;4.864;5191;0
5028;38;admin.;single;high.school;0;1;1;cellular;0v;thu;4;999;0;0nexistent;-0.1;93.2;-42;4.076;5195.8;0
5029;52;management;divorced;high.school;0;0;0;telephone;jun;tue;4;999;0;0nexistent;1.4;94.465;-41.8;4.961;5228.1;0
5030;42;services;married;high.school;0;1;0;cellular;apr;thu;1;999;0;0nexistent;-1.8;93.075;-47.1;1.365;5099.1;1
5032;23;admin.;single;university.degree;0;1;0;cellular;jul;wed;1;999;2;failure;-1.7;94.215;-40.3;0.881;4991.6;0
5033;39;services;married;high.school;0;1;0;cellular;may;thu;2;999;1;failure;-1.8;92.893;-46.2;1.327;5099.1;0
5034;50;blue-collar;married;basic.4y;NA;NA;NA;telephone;may;wed;3;999;0;0nexistent;1.1;93.994;-36.4;4.858;5191;0
5040;35;student;married;basic.9y;0;1;0;cellular;0v;thu;1;999;0;0nexistent;-0.1;93.2;-42;4.076;5195.8;0
5042;58;services;married;high.school;0;0;0;cellular;jul;fri;1;999;0;0nexistent;1.4;93.918;-42.7;4.962;5228.1;0
5043;34;management;married;university.degree;0;0;0;cellular;0v;wed;2;999;0;0nexistent;-0.1;93.2;-42;4.12;5195.8;0
5044;57;management;married;university.degree;NA;0;0;cellular;aug;wed;2;999;0;0nexistent;1.4;93.444;-36.1;4.965;5228.1;0
5045;34;services;married;high.school;0;0;0;telephone;jun;fri;14;999;0;0nexistent;1.4;94.465;-41.8;4.959;5228.1;0
5047;59;NA;married;NA;NA;0;0;telephone;jun;thu;1;999;0;0nexistent;1.4;94.465;-41.8;4.866;5228.1;1
5049;29;technician;married;professional.course;0;0;0;telephone;jun;fri;1;999;0;0nexistent;1.4;94.465;-41.8;4.967;5228.1;0
5050;34;blue-collar;single;NA;0;0;0;cellular;mar;fri;2;999;0;0nexistent;-1.8;93.369;-34.8;0.636;5008.7;0
5051;29;blue-collar;single;basic.9y;NA;0;0;cellular;apr;fri;1;999;2;failure;-1.8;93.075;-47.1;1.405;5099.1;0
5053;30;blue-collar;married;basic.9y;0;0;1;cellular;may;mon;6;999;0;0nexistent;-1.8;92.893;-46.2;1.299;5099.1;0
5054;27;blue-collar;married;basic.6y;NA;1;0;telephone;jun;mon;1;999;0;0nexistent;1.4;94.465;-41.8;4.865;5228.1;0
5055;48;technician;married;university.degree;NA;0;0;cellular;aug;fri;2;999;0;0nexistent;1.4;93.444;-36.1;4.966;5228.1;0
5056;50;management;single;university.degree;0;NA;NA;telephone;may;wed;2;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
5057;30;technician;single;university.degree;0;0;0;cellular;aug;fri;1;999;0;0nexistent;1.4;93.444;-36.1;4.964;5228.1;0
5060;45;admin.;married;university.degree;NA;0;1;cellular;jul;mon;1;999;0;0nexistent;1.4;93.918;-42.7;4.96;5228.1;0
5061;48;admin.;married;university.degree;0;0;0;cellular;aug;wed;1;999;0;0nexistent;1.4;93.444;-36.1;4.964;5228.1;0
5062;33;admin.;single;university.degree;0;1;0;telephone;jul;wed;1;999;0;0nexistent;1.4;93.918;-42.7;4.963;5228.1;0
5065;32;technician;single;university.degree;0;1;0;cellular;aug;tue;1;999;0;0nexistent;1.4;93.444;-36.1;4.966;5228.1;0
5066;31;admin.;single;high.school;0;0;0;cellular;jul;tue;1;999;0;0nexistent;1.4;93.918;-42.7;4.961;5228.1;0
5067;35;NA;single;basic.4y;NA;1;1;telephone;may;mon;6;999;0;0nexistent;1.1;93.994;-36.4;4.858;5191;0
5068;41;self-employed;married;university.degree;0;0;0;cellular;aug;mon;3;999;0;0nexistent;1.4;93.444;-36.1;4.963;5228.1;0
5070;42;blue-collar;divorced;basic.9y;0;0;0;telephone;jul;mon;8;999;0;0nexistent;1.4;93.918;-42.7;4.96;5228.1;0
5071;56;admin.;married;NA;0;1;0;telephone;may;mon;1;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
5072;35;entrepreneur;single;university.degree;0;1;0;cellular;jul;mon;3;999;0;0nexistent;1.4;93.918;-42.7;4.96;5228.1;0
5074;51;management;married;university.degree;0;1;0;cellular;may;mon;2;999;4;failure;-1.8;93.876;-40;0.697;5008.7;0
5075;29;admin.;married;university.degree;0;0;0;telephone;jun;fri;1;999;0;0nexistent;1.4;94.465;-41.8;4.959;5228.1;0
5076;27;blue-collar;single;basic.4y;0;0;0;cellular;may;tue;2;999;1;failure;-1.8;92.893;-46.2;1.291;5099.1;0
5077;34;technician;married;professional.course;0;1;0;cellular;may;thu;1;999;1;failure;-1.8;92.893;-46.2;1.266;5099.1;0
5078;53;blue-collar;married;basic.6y;0;1;0;cellular;jun;thu;2;3;1;success;-2.9;92.963;-40.8;1.26;5076.2;1
5082;32;services;married;high.school;0;0;1;cellular;jul;tue;3;999;0;0nexistent;1.4;93.918;-42.7;4.962;5228.1;0
5083;37;blue-collar;married;basic.4y;0;1;0;cellular;jul;tue;3;999;0;0nexistent;1.4;93.918;-42.7;4.961;5228.1;0
5084;37;technician;married;university.degree;0;1;0;cellular;oct;wed;1;999;1;failure;-3.4;92.431;-26.9;0.742;5017.5;1
5085;39;blue-collar;married;basic.6y;0;0;0;telephone;may;thu;3;999;0;0nexistent;1.1;93.994;-36.4;4.855;5191;0
5086;54;technician;married;professional.course;NA;1;0;telephone;jun;mon;3;999;0;0nexistent;1.4;94.465;-41.8;4.865;5228.1;0
5087;60;services;married;NA;0;1;0;telephone;may;wed;1;999;0;0nexistent;1.1;93.994;-36.4;4.856;5191;0
5088;37;blue-collar;married;basic.9y;NA;0;0;telephone;may;tue;3;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
5089;38;technician;married;university.degree;0;0;0;cellular;mar;tue;1;999;0;0nexistent;-1.8;92.843;-50;1.687;5099.1;0
5091;39;admin.;single;high.school;0;0;0;cellular;mar;tue;5;999;0;0nexistent;-1.8;92.843;-50;1.687;5099.1;0
5094;25;services;single;basic.6y;NA;0;0;cellular;jul;thu;1;999;0;0nexistent;1.4;93.918;-42.7;4.958;5228.1;0
5097;32;student;single;university.degree;0;0;0;cellular;may;fri;1;999;0;0nexistent;-1.8;92.893;-46.2;1.313;5099.1;0
5098;43;management;married;basic.6y;0;0;0;cellular;apr;wed;1;999;1;failure;-1.8;93.075;-47.1;1.415;5099.1;1
5099;42;technician;married;professional.course;0;1;0;cellular;aug;wed;1;999;0;0nexistent;1.4;93.444;-36.1;4.964;5228.1;1
5100;35;entrepreneur;single;university.degree;0;0;0;cellular;jul;mon;3;999;0;0nexistent;1.4;93.918;-42.7;4.96;5228.1;0
5103;59;housemaid;married;basic.4y;0;0;1;telephone;jun;mon;1;999;0;0nexistent;1.4;94.465;-41.8;4.961;5228.1;0
5104;56;technician;married;university.degree;NA;1;0;telephone;may;tue;3;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
5105;37;management;single;university.degree;0;1;0;cellular;may;tue;1;999;0;0nexistent;-1.8;92.893;-46.2;1.344;5099.1;0
5106;30;admin.;married;university.degree;0;0;0;cellular;apr;thu;6;999;0;0nexistent;-1.8;93.075;-47.1;1.483;5099.1;0
5107;28;management;single;university.degree;0;1;0;cellular;sep;tue;1;999;0;0nexistent;-3.4;92.379;-29.8;0.819;5017.5;0
5108;59;blue-collar;married;basic.9y;NA;0;0;telephone;may;thu;2;999;0;0nexistent;1.1;93.994;-36.4;4.86;5191;0
5111;32;technician;married;professional.course;0;0;0;cellular;may;wed;2;999;0;0nexistent;-1.8;92.893;-46.2;1.281;5099.1;0
5112;52;retired;divorced;basic.4y;0;1;0;telephone;jun;mon;3;999;0;0nexistent;1.4;94.465;-41.8;4.96;5228.1;0
5113;32;admin.;married;university.degree;0;1;1;cellular;aug;mon;1;999;0;0nexistent;1.4;93.444;-36.1;4.965;5228.1;0
5114;30;blue-collar;single;basic.9y;NA;0;0;telephone;may;wed;2;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
5116;27;student;single;university.degree;0;1;0;telephone;may;tue;1;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
5117;25;blue-collar;married;professional.course;NA;1;0;telephone;jun;mon;2;999;0;0nexistent;1.4;94.465;-41.8;4.961;5228.1;0
5118;46;admin.;married;professional.course;0;1;0;telephone;may;thu;1;999;0;0nexistent;1.1;93.994;-36.4;4.86;5191;0
5119;31;blue-collar;married;basic.9y;0;1;0;telephone;may;mon;4;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
5120;30;services;single;high.school;NA;0;0;telephone;jul;thu;18;999;0;0nexistent;1.4;93.918;-42.7;4.968;5228.1;0
5121;45;blue-collar;married;basic.6y;0;0;1;cellular;aug;wed;8;999;0;0nexistent;1.4;93.444;-36.1;4.965;5228.1;0
5122;36;blue-collar;married;basic.9y;0;0;0;telephone;jun;wed;2;999;0;0nexistent;1.4;94.465;-41.8;4.864;5228.1;0
5124;23;blue-collar;single;high.school;0;0;0;cellular;may;mon;2;999;1;failure;-1.8;92.893;-46.2;1.244;5099.1;0
5125;30;admin.;married;university.degree;0;1;0;cellular;apr;thu;2;999;0;0nexistent;-1.8;93.075;-47.1;1.365;5099.1;1
5126;42;admin.;married;university.degree;0;0;0;telephone;may;fri;2;999;0;0nexistent;1.1;93.994;-36.4;4.855;5191;0
5127;31;services;single;high.school;0;0;1;telephone;jun;fri;5;999;0;0nexistent;1.4;94.465;-41.8;4.959;5228.1;0
5128;47;blue-collar;married;high.school;NA;1;0;telephone;jun;mon;3;999;0;0nexistent;1.4;94.465;-41.8;4.961;5228.1;0
5129;31;technician;married;university.degree;0;0;0;cellular;oct;tue;2;12;3;failure;-1.1;94.601;-49.5;0.982;4963.6;0
5130;32;management;single;high.school;0;0;0;cellular;jul;fri;2;999;0;0nexistent;1.4;93.918;-42.7;4.963;5228.1;0
5131;33;admin.;single;university.degree;0;0;1;cellular;oct;wed;1;999;2;failure;-3.4;92.431;-26.9;0.735;5017.5;0
5132;34;technician;married;professional.course;0;1;0;cellular;jul;wed;1;999;0;0nexistent;1.4;93.918;-42.7;4.963;5228.1;0
5134;39;technician;married;professional.course;0;1;0;cellular;aug;mon;1;4;1;success;-2.9;92.201;-31.4;0.884;5076.2;0
5135;25;services;married;professional.course;NA;0;0;telephone;may;thu;3;999;0;0nexistent;1.1;93.994;-36.4;4.855;5191;0
5136;31;blue-collar;married;basic.9y;0;0;0;telephone;may;wed;4;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
5138;38;admin.;married;university.degree;0;1;0;cellular;aug;tue;11;999;0;0nexistent;1.4;93.444;-36.1;4.965;5228.1;0
5139;37;admin.;single;high.school;0;0;0;telephone;jul;wed;2;999;0;0nexistent;1.4;93.918;-42.7;4.963;5228.1;0
5140;45;admin.;married;high.school;0;1;1;telephone;jun;mon;1;999;0;0nexistent;1.4;94.465;-41.8;4.96;5228.1;0
5141;35;housemaid;married;university.degree;0;1;0;cellular;may;mon;2;999;0;0nexistent;-1.8;92.893;-46.2;1.244;5099.1;0
5142;26;services;single;high.school;0;1;0;cellular;jul;tue;1;999;0;0nexistent;-2.9;92.469;-33.6;1.044;5076.2;0
5143;31;technician;single;professional.course;0;NA;NA;cellular;oct;thu;2;999;0;0nexistent;-1.1;94.601;-49.5;1.025;4963.6;1
5144;33;management;married;university.degree;0;0;1;telephone;jun;thu;2;999;0;0nexistent;1.4;94.465;-41.8;4.961;5228.1;0
5145;46;technician;married;high.school;0;1;0;cellular;0v;mon;1;999;1;failure;-0.1;93.2;-42;4.191;5195.8;0
